,file,nProperty,variable,variable_construct
3145,COVID04_S.csv,WkAd200516,,
3146,COVID04_S.csv,WkAd200517,,
3147,COVID04_S.csv,WkAd200518,,
3148,COVID04_S.csv,WkAd200519,,
3149,COVID04_S.csv,WkAd200520,,
3150,COVID04_S.csv,WkAd200521,,
3151,COVID04_S.csv,WkAd200522,,
3152,COVID04_S.csv,WkAd200523,,
3153,COVID04_S.csv,WkAd200524,,
3154,COVID04_S.csv,WkAd200525,,
3155,COVID04_S.csv,WkAd200526,,
3156,COVID04_S.csv,WkAd200527,,
3157,COVID04_S.csv,WkAd200528,,
3158,COVID04_S.csv,WkAd200529,,
3159,COVID04_S.csv,WkAd200530,,
3160,COVID04_S.csv,WkAd200531,,
3161,COVID04_S.csv,WkAd200601,,
3162,COVID04_S.csv,WkAd200602,,
3163,COVID04_S.csv,WkAd200603,,
3164,COVID04_S.csv,WkAd200604,,
3165,COVID04_S.csv,WkAd200605,,
3166,COVID04_S.csv,WkAd200606,,
3167,COVID04_S.csv,WkAd200607,,
3168,COVID04_S.csv,WkAd200608,,
3169,COVID04_S.csv,WkAd200609,,
3170,COVID04_S.csv,WkAd200610,,
3171,COVID04_S.csv,WkAd200611,,
3172,COVID04_S.csv,WkAd200612,,
3173,COVID04_S.csv,WkAd200613,,
3174,COVID04_S.csv,WkAd200614,,
3175,COVID04_S.csv,WkAd200615,,
3176,COVID04_S.csv,WkAd200616,,
3177,COVID04_S.csv,WkAd200617,,
3178,COVID04_S.csv,WkAd200618,,
3179,COVID04_S.csv,WkAd200619,,
3180,COVID04_S.csv,WkAd200620,,
3181,COVID04_S.csv,WkAd200621,,
3182,COVID04_S.csv,WkAd200622,,
3183,COVID04_S.csv,WkAd200623,,
3184,COVID04_S.csv,WkAd200624,,
3185,COVID04_S.csv,WkAd200625,,
3186,COVID04_S.csv,WkAd200626,,
3187,COVID04_S.csv,WkAd200627,,
3188,COVID04_S.csv,WkAd200628,,
3189,COVID04_S.csv,WkAd200629,,
3190,COVID04_S.csv,WkAd200630,,
3191,COVID04_S.csv,WkAd200701,,
3192,COVID04_S.csv,WkAd200702,,
3193,COVID04_S.csv,WkAd200703,,
3194,COVID04_S.csv,WkAd200704,,
3195,COVID04_S.csv,WkAd200705,,
3196,COVID04_S.csv,WkAd200706,,
3197,COVID04_S.csv,WkAd200707,,
3198,COVID04_S.csv,WkAd200708,,
3199,COVID04_S.csv,WkAd200709,,
3200,COVID04_S.csv,WkAd200710,,
3201,COVID04_S.csv,WkAd200711,,
3202,COVID04_S.csv,WkAd200712,,
3203,COVID04_S.csv,WkAd200713,,
3204,COVID04_S.csv,WkAd200714,,
3205,COVID04_S.csv,WkAd200715,,
3206,COVID04_S.csv,WkAd200716,,
3207,COVID04_S.csv,WkAd200717,,
3208,COVID04_S.csv,WkAd200718,,
3209,COVID04_S.csv,WkAd200719,,
3210,COVID04_S.csv,WkAd200720,,
3211,COVID04_S.csv,WkAd200721,,
3212,COVID04_S.csv,WkAd200722,,
3213,COVID04_S.csv,WkAd200723,,
3214,COVID04_S.csv,WkAd200724,,
3215,COVID04_S.csv,WkAd200725,,
3216,COVID04_S.csv,WkAd200726,,
3217,COVID04_S.csv,WkAd200727,,
3218,COVID04_S.csv,WkAd200728,,
3219,COVID04_S.csv,WkAd200729,,
3220,COVID04_S.csv,WkAd200730,,
3221,COVID04_S.csv,WkAd200731,,
3222,COVID04_S.csv,WkAd200801,,
3223,COVID04_S.csv,WkAd200802,,
3224,COVID04_S.csv,WkAd200803,,
3225,COVID04_S.csv,WkAd200804,,
3226,COVID04_S.csv,WkAd200805,,
3227,COVID04_S.csv,WkAd200806,,
3228,COVID04_S.csv,WkAd200807,,
3229,COVID04_S.csv,WkAd200808,,
3230,COVID04_S.csv,WkAd200809,,
3231,COVID04_S.csv,WkAd200810,,
3232,COVID04_S.csv,WkAd200811,,
3233,COVID04_S.csv,WkAd200812,,
3234,COVID04_S.csv,WkAd200813,,
3235,COVID04_S.csv,WkAd200814,,
3236,COVID04_S.csv,WkAd200815,,
3237,COVID04_S.csv,WkAd200816,,
3238,COVID04_S.csv,WkAd200817,,
3239,COVID04_S.csv,WkAd200818,,
3240,COVID04_S.csv,WkAd200819,,
3241,COVID04_S.csv,WkAd200820,,
3242,COVID04_S.csv,WkAd200821,,
3243,COVID04_S.csv,WkAd200822,,
3244,COVID04_S.csv,WkAd200823,,
3245,COVID04_S.csv,WkAd200824,,
3246,COVID04_S.csv,WkAd200825,,
3247,COVID04_S.csv,WkAd200826,,
3248,COVID04_S.csv,WkAd200827,,
3249,COVID04_S.csv,WkAd200828,,
3250,COVID04_S.csv,WkAd200829,,
3251,COVID04_S.csv,WkAd200830,,
3252,COVID04_S.csv,WkAd200831,,
3253,COVID04_S.csv,WkAd200901,,
3254,COVID04_S.csv,WkAd200902,,
3255,COVID04_S.csv,WkAd200903,,
3256,COVID04_S.csv,WkAd200904,,
3257,COVID04_S.csv,WkAd200905,,
3258,COVID04_S.csv,WkAd200906,,
3259,COVID04_S.csv,WkAd200907,,
3260,COVID04_S.csv,WkAd200908,,
3261,COVID04_S.csv,WkAd200909,,
3262,COVID04_S.csv,WkAd200910,,
3263,COVID04_S.csv,WkAd200911,,
3264,COVID04_S.csv,WkAd200912,,
3265,COVID04_S.csv,WkAd200913,,
3266,COVID04_S.csv,WkAd200914,,
3267,COVID04_S.csv,WkAd200915,,
3268,COVID04_S.csv,WkAd200916,,
3269,COVID04_S.csv,WkAd200917,,
3270,COVID04_S.csv,WkAd200918,,
3271,COVID04_S.csv,WkAd200919,,
3272,COVID04_S.csv,WkAd200920,,
3273,COVID04_S.csv,WkAd200921,,
3274,COVID04_S.csv,WkAd200922,,
3275,COVID04_S.csv,WkAd200923,,
3276,COVID04_S.csv,WkAd200924,,
3277,COVID04_S.csv,WkAd200925,,
3278,COVID04_S.csv,WkAd200926,,
3279,COVID04_S.csv,WkAd200927,,
3280,COVID04_S.csv,WkAd200928,,
3281,COVID04_S.csv,WkAd200929,,
3282,COVID04_S.csv,WkAd200930,,
3283,COVID04_S.csv,WkAd201001,,
3284,COVID04_S.csv,WkAd201002,,
3285,COVID04_S.csv,WkAd201003,,
3286,COVID04_S.csv,WkAd201004,,
3287,COVID04_S.csv,WkAd201005,,
3288,COVID04_S.csv,WkAd201006,,
3289,COVID04_S.csv,WkAd201007,,
3290,COVID04_S.csv,WkAd201008,,
3291,COVID04_S.csv,WkAd201009,,
3292,COVID04_S.csv,WkAd201010,,
3293,COVID04_S.csv,WkAd201011,,
3294,COVID04_S.csv,WkAd201012,,
3295,COVID04_S.csv,WkAd201013,,
3296,COVID04_S.csv,WkAd201014,,
3297,COVID04_S.csv,WkAd201015,,
3298,COVID04_S.csv,WkAd201016,,
3299,COVID04_S.csv,WkAd201017,,
3300,COVID04_S.csv,WkAd201018,,
3301,COVID04_S.csv,WkAd201019,,
3302,COVID04_S.csv,WkAd201020,,
3303,COVID04_S.csv,WkAd201021,,
3304,COVID04_S.csv,WkAd201022,,
3305,COVID04_S.csv,WkAd201023,,
3306,COVID04_S.csv,WkAd201024,,
3307,COVID04_S.csv,WkAd201025,,
3308,COVID04_S.csv,WkAd201026,,
3309,COVID04_S.csv,WkAd201027,,
3310,COVID04_S.csv,WkAd201028,,
3311,COVID04_S.csv,WkAd201029,,
3312,COVID04_S.csv,WkAd201030,,
3313,COVID04_S.csv,WkAd201031,,
3314,COVID04_S.csv,WkAd201101,,
3315,COVID04_S.csv,WkAd201102,,
3316,COVID04_S.csv,WkAd201103,,
3317,COVID04_S.csv,WkAd201104,,
3318,COVID04_S.csv,WkAd201105,,
3319,COVID04_S.csv,WkAd201106,,
3320,COVID04_S.csv,WkAd201107,,
3321,COVID04_S.csv,WkAd201108,,
3322,COVID04_S.csv,WkAd201109,,
3323,COVID04_S.csv,WkAd201110,,
3324,COVID04_S.csv,WkAd201111,,
3325,COVID04_S.csv,WkAd201112,,
3326,COVID04_S.csv,WkAd201113,,
3327,COVID04_S.csv,WkAd201114,,
3328,COVID04_S.csv,WkAd201115,,
3329,COVID04_S.csv,WkAd201116,,
3330,COVID04_S.csv,WkAd201117,,
3331,COVID04_S.csv,WkAd201118,,
3332,COVID04_S.csv,WkAd201119,,
3333,COVID04_S.csv,WkAd201120,,
3334,COVID04_S.csv,WkAd201121,,
3335,COVID04_S.csv,WkAd201122,,
3336,COVID04_S.csv,WkAd201123,,
3337,COVID04_S.csv,WkAd201124,,
3338,COVID04_S.csv,WkAd201125,,
3339,COVID04_S.csv,WkAd201126,,
3340,COVID04_S.csv,WkAd201127,,
3341,COVID04_S.csv,WkAd201128,,
3342,COVID04_S.csv,WkAd201129,,
3343,COVID04_S.csv,WkAd201130,,
3344,COVID04_S.csv,WkAd201201,,
3345,COVID04_S.csv,WkAd201202,,
3346,COVID04_S.csv,WkAd201203,,
3347,COVID04_S.csv,WkAd201204,,
3348,COVID04_S.csv,WkAd201205,,
3349,COVID04_S.csv,WkAd201206,,
3350,COVID04_S.csv,WkAd201207,,
3351,COVID04_S.csv,WkAd201208,,
3352,COVID04_S.csv,WkAd201209,,
3353,COVID04_S.csv,WkAd201210,,
3354,COVID04_S.csv,WkAd201211,,
3355,COVID04_S.csv,WkAd201212,,
3356,COVID04_S.csv,WkAd201213,,
3357,COVID04_S.csv,WkAd201214,,
3358,COVID04_S.csv,WkAd201215,,
3359,COVID04_S.csv,WkAd201216,,
3360,COVID04_S.csv,WkAd201217,,
3361,COVID04_S.csv,WkAd201218,,
3362,COVID04_S.csv,WkAd201219,,
3363,COVID04_S.csv,WkAd201220,,
3364,COVID04_S.csv,WkAd201221,,
3365,COVID04_S.csv,WkAd201222,,
3366,COVID04_S.csv,WkAd201223,,
3367,COVID04_S.csv,WkAd201224,,
3368,COVID04_S.csv,WkAd201225,,
3369,COVID04_S.csv,WkAd201226,,
3370,COVID04_S.csv,WkAd201227,,
3371,COVID04_S.csv,WkAd201228,,
3372,COVID04_S.csv,WkAd201229,,
3373,COVID04_S.csv,WkAd201230,,
3374,COVID04_S.csv,WkAd201231,,
3375,COVID04_S.csv,WkAd210101,,
3376,COVID04_S.csv,WkAd210102,,
3377,COVID04_S.csv,WkAd210103,,
3378,COVID04_S.csv,WkAd210104,,
3379,COVID04_S.csv,WkAd210105,,
3380,COVID04_S.csv,WkAd210106,,
3381,COVID04_S.csv,WkAd210107,,
3382,COVID04_S.csv,WkAd210108,,
3383,COVID04_S.csv,WkAd210109,,
3384,COVID04_S.csv,WkAd210110,,
3385,COVID04_S.csv,WkAd210111,,
3386,COVID04_S.csv,WkAd210112,,
3387,COVID04_S.csv,WkAd210113,,
3388,COVID04_S.csv,WkAd210114,,
3389,COVID04_S.csv,WkAd210115,,
3390,COVID04_S.csv,WkAd210116,,
3391,COVID04_S.csv,WkAd210117,,
3392,COVID04_S.csv,WkAd210118,,
3393,COVID04_S.csv,WkAd210119,,
3394,COVID04_S.csv,WkAd210120,,
3395,COVID04_S.csv,WkAd210121,,
3396,COVID04_S.csv,WkAd210122,,
3397,COVID04_S.csv,WkAd210123,,
3398,COVID04_S.csv,WkAd210124,,
3399,COVID04_S.csv,WkAd210125,,
3400,COVID04_S.csv,WkAd210126,,
3401,COVID04_S.csv,WkAd210127,,
3402,COVID04_S.csv,WkAd210128,,
3403,COVID04_S.csv,WkAd210129,,
3404,COVID04_S.csv,WkAd210130,,
3405,COVID04_S.csv,WkAd210131,,
3406,COVID04_S.csv,WkAd210201,,
3407,COVID04_S.csv,WkAd210202,,
3408,COVID04_S.csv,WkAd210203,,
3409,COVID04_S.csv,WkAd210204,,
3410,COVID04_S.csv,WkAd210205,,
3411,COVID04_S.csv,WkAd210206,,
3412,COVID04_S.csv,WkAd210207,,
3413,COVID04_S.csv,WkAd210208,,
3414,COVID04_S.csv,WkAd210209,,
3415,COVID04_S.csv,WkAd210210,,
3416,COVID04_S.csv,WkAd210211,,
3417,COVID04_S.csv,WkAd210212,,
3418,COVID04_S.csv,WkAd210213,,
3419,COVID04_S.csv,WkAd210214,,
3420,COVID04_S.csv,WkAd210215,,
3421,COVID04_S.csv,WkAd210216,,
3422,COVID04_S.csv,WkAd210217,,
3423,COVID04_S.csv,WkAd210218,,
3424,COVID04_S.csv,WkAd210219,,
3425,COVID04_S.csv,WkAd210220,,
3426,COVID04_S.csv,WkAd210221,,
3427,COVID04_S.csv,WkAd210222,,
3428,COVID04_S.csv,WkAd210223,,
3429,COVID04_S.csv,WkAd210224,,
3430,COVID04_S.csv,WkAd210225,,
3431,COVID04_S.csv,WkAd210226,,
3432,COVID04_S.csv,WkAd210227,,
3433,COVID04_S.csv,WkAd210228,,
3434,COVID04_S.csv,WkAd210301,,
3435,COVID04_S.csv,WkAd210302,,
3436,COVID04_S.csv,WkAd210303,,
3437,DS01_C.csv,COUNTYFP,5-digit County code (state + county),
3438,DS01_C.csv,year,,
3439,DS01_C.csv,totPopE,,
3440,DS01_C.csv,whiteP,% White Population,Race & Ethnicity
3441,DS01_C.csv,blackP,% Black/African American Population,Race & Ethnicity
3442,DS01_C.csv,amIndP,% Native American/Alaska Native Population,Race & Ethnicity
3443,DS01_C.csv,asianP,% Asian Population,Race & Ethnicity
3444,DS01_C.csv,pacIsP,% Native Hawaiian & Other PI Population,Race & Ethnicity
3445,DS01_C.csv,otherP,% Other (race) Population,Race & Ethnicity
3446,DS01_C.csv,hispP,% Hispanic/Latinx Population,Race & Ethnicity
3447,DS01_C.csv,noHSP,% Population without High School Degree,Educational Attainment
3448,DS01_C.csv,age0_4,"Population, Age 0-4",Age
3449,DS01_C.csv,age5_14,"Population, Age 5-14",Age
3450,DS01_C.csv,age15_19,"Population, Age 15-19",Age
3451,DS01_C.csv,age20_24,"Population, Age 20-24",Age
3452,DS01_C.csv,age15_44,"Population, Age 15-44",Age
3453,DS01_C.csv,age45_49,"Population, Age 45-49",Age
3454,DS01_C.csv,age50_54,"Population, Age 50-54",Age
3455,DS01_C.csv,age55_59,"Population, Age 55-59",Age
3456,DS01_C.csv,age60_64,"Population, Age 60-64",Age
3457,DS01_C.csv,ageOv65,"Population, Age 65+",Age
3458,DS01_C.csv,ageOv18,,Age
3459,DS01_C.csv,age18_64,"Population, Age 18-65",Age
3460,DS01_C.csv,a15_24P,"% Population, Age 15-24",Age
3461,DS01_C.csv,und45P,"% Population, Age under 45",Age
3462,DS01_C.csv,ovr65P,"% Population, Age 65+",Age
3463,DS01_C.csv,disbP,% Population with Disability,Population with a Disability
3464,DS01_S.csv,STATEFP,2-digit State code,
3465,DS01_S.csv,year,,
3466,DS01_S.csv,totPopE,,
3467,DS01_S.csv,whiteP,% White Population,Race & Ethnicity
3468,DS01_S.csv,blackP,% Black/African American Population,Race & Ethnicity
3469,DS01_S.csv,amIndP,% Native American/Alaska Native Population,Race & Ethnicity
3470,DS01_S.csv,asianP,% Asian Population,Race & Ethnicity
3471,DS01_S.csv,pacIsP,% Native Hawaiian & Other PI Population,Race & Ethnicity
3472,DS01_S.csv,otherP,% Other (race) Population,Race & Ethnicity
3473,DS01_S.csv,hispP,% Hispanic/Latinx Population,Race & Ethnicity
3474,DS01_S.csv,noHSP,% Population without High School Degree,Educational Attainment
3475,DS01_S.csv,age0_4,"Population, Age 0-4",Age
3476,DS01_S.csv,age5_14,"Population, Age 5-14",Age
3477,DS01_S.csv,age15_19,"Population, Age 15-19",Age
3478,DS01_S.csv,age20_24,"Population, Age 20-24",Age
3479,DS01_S.csv,age15_44,"Population, Age 15-44",Age
3480,DS01_S.csv,age45_49,"Population, Age 45-49",Age
3481,DS01_S.csv,age50_54,"Population, Age 50-54",Age
3482,DS01_S.csv,age55_59,"Population, Age 55-59",Age
3483,DS01_S.csv,age60_64,"Population, Age 60-64",Age
3484,DS01_S.csv,ageOv65,"Population, Age 65+",Age
3485,DS01_S.csv,ageOv18,,Age
3486,DS01_S.csv,age18_64,"Population, Age 18-65",Age
3487,DS01_S.csv,a15_24P,"% Population, Age 15-24",Age
3488,DS01_S.csv,und45P,"% Population, Age under 45",Age
3489,DS01_S.csv,ovr65P,"% Population, Age 65+",Age
3490,DS01_S.csv,disbP,% Population with Disability,Population with a Disability
3491,DS01_T.csv,GEOID,Unique 11-digit ID for Census Tracts (state + county + tract),
3492,DS01_T.csv,year,,
3493,DS01_T.csv,totPopE,,
3494,DS01_T.csv,whiteP,% White Population,Race & Ethnicity
3495,DS01_T.csv,blackP,% Black/African American Population,Race & Ethnicity
3496,DS01_T.csv,amIndP,% Native American/Alaska Native Population,Race & Ethnicity
3497,DS01_T.csv,asianP,% Asian Population,Race & Ethnicity
3498,DS01_T.csv,pacIsP,% Native Hawaiian & Other PI Population,Race & Ethnicity
3499,DS01_T.csv,otherP,% Other (race) Population,Race & Ethnicity
3500,DS01_T.csv,hispP,% Hispanic/Latinx Population,Race & Ethnicity
3501,DS01_T.csv,noHSP,% Population without High School Degree,Educational Attainment
3502,DS01_T.csv,age0_4,"Population, Age 0-4",Age
3503,DS01_T.csv,age5_14,"Population, Age 5-14",Age
3504,DS01_T.csv,age15_19,"Population, Age 15-19",Age
3505,DS01_T.csv,age20_24,"Population, Age 20-24",Age
3506,DS01_T.csv,age15_44,"Population, Age 15-44",Age
3507,DS01_T.csv,age45_49,"Population, Age 45-49",Age
3508,DS01_T.csv,age50_54,"Population, Age 50-54",Age
3509,DS01_T.csv,age55_59,"Population, Age 55-59",Age
3510,DS01_T.csv,age60_64,"Population, Age 60-64",Age
3511,DS01_T.csv,ageOv65,"Population, Age 65+",Age
3512,DS01_T.csv,ageOv18,,Age
3513,DS01_T.csv,age18_64,"Population, Age 18-65",Age
3514,DS01_T.csv,a15_24P,"% Population, Age 15-24",Age
3515,DS01_T.csv,und45P,"% Population, Age under 45",Age
3516,DS01_T.csv,ovr65P,"% Population, Age 65+",Age
3517,DS01_T.csv,disbP,% Population with Disability,Population with a Disability
3518,DS01_Z.csv,ZCTA,5-digit ZIP Code Tract Area (ZCTA),
3519,DS01_Z.csv,year,,
3520,DS01_Z.csv,totPopE,,
3521,DS01_Z.csv,whiteP,% White Population,Race & Ethnicity
3522,DS01_Z.csv,blackP,% Black/African American Population,Race & Ethnicity
3523,DS01_Z.csv,amIndP,% Native American/Alaska Native Population,Race & Ethnicity
3524,DS01_Z.csv,asianP,% Asian Population,Race & Ethnicity
3525,DS01_Z.csv,pacIsP,% Native Hawaiian & Other PI Population,Race & Ethnicity
3526,DS01_Z.csv,otherP,% Other (race) Population,Race & Ethnicity
3527,DS01_Z.csv,hispP,% Hispanic/Latinx Population,Race & Ethnicity
3528,DS01_Z.csv,noHSP,% Population without High School Degree,Educational Attainment
3529,DS01_Z.csv,age0_4,"Population, Age 0-4",Age
3530,DS01_Z.csv,age5_14,"Population, Age 5-14",Age
3531,DS01_Z.csv,age15_19,"Population, Age 15-19",Age
3532,DS01_Z.csv,age20_24,"Population, Age 20-24",Age
3533,DS01_Z.csv,age15_44,"Population, Age 15-44",Age
3534,DS01_Z.csv,age45_49,"Population, Age 45-49",Age
3535,DS01_Z.csv,age50_54,"Population, Age 50-54",Age
3536,DS01_Z.csv,age55_59,"Population, Age 55-59",Age
3537,DS01_Z.csv,age60_64,"Population, Age 60-64",Age
3538,DS01_Z.csv,ageOv65,"Population, Age 65+",Age
3539,DS01_Z.csv,ageOv18,,Age
3540,DS01_Z.csv,age18_64,"Population, Age 18-65",Age
3541,DS01_Z.csv,a15_24P,"% Population, Age 15-24",Age
3542,DS01_Z.csv,und45P,"% Population, Age under 45",Age
3543,DS01_Z.csv,ovr65P,"% Population, Age 65+",Age
3544,DS01_Z.csv,disbP,% Population with Disability,Population with a Disability
3545,DS02_T.csv,GEOID,Unique 11-digit ID for Census Tracts (state + county + tract),Social Determinants of Health (SDOH)
3546,DS02_T.csv,SDOH,,Social Determinants of Health (SDOH)
3547,DS03_C.csv,COUNTYFP,5-digit County code (state + county),Social Vulnerability Index (SVI)
3548,DS03_C.csv,SVIth1,,Social Vulnerability Index (SVI)
3549,DS03_C.csv,SVIth2,,Social Vulnerability Index (SVI)
3550,DS03_C.csv,SVIth3,,Social Vulnerability Index (SVI)
3551,DS03_C.csv,SVIth4,,Social Vulnerability Index (SVI)
3552,DS03_C.csv,SVIS,Social Vulnerability Index (SVI),Social Vulnerability Index (SVI)
3553,DS03_T.csv,GEOID,Unique 11-digit ID for Census Tracts (state + county + tract),Social Vulnerability Index (SVI)
3554,DS03_T.csv,SVIth1,,Social Vulnerability Index (SVI)
3555,DS03_T.csv,SVIth2,,Social Vulnerability Index (SVI)
3556,DS03_T.csv,SVIth3,,Social Vulnerability Index (SVI)
3557,DS03_T.csv,SVIth4,,Social Vulnerability Index (SVI)
3558,DS03_T.csv,SVIS,Social Vulnerability Index (SVI),Social Vulnerability Index (SVI)
3559,DS03_Z.csv,ZIP,,Social Vulnerability Index (SVI)
3560,DS03_Z.csv,ZCTA,5-digit ZIP Code Tract Area (ZCTA),Social Vulnerability Index (SVI)
3561,DS03_Z.csv,SVIS,,Social Vulnerability Index (SVI)
3562,DS03_Z.csv,SVI_THEME1,,Social Vulnerability Index (SVI)
3563,DS03_Z.csv,SVI_THEME2,,Social Vulnerability Index (SVI)
3564,DS03_Z.csv,SVI_THEME3,,Social Vulnerability Index (SVI)
3565,DS03_Z.csv,SVI_THEME4,,Social Vulnerability Index (SVI)
3566,DS04_C.csv,YEAR,,Veteran Population
3567,DS04_C.csv,COUNTYFP,5-digit County code (state + county),Veteran Population
3568,DS04_C.csv,TotalPop,,Veteran Population
3569,DS04_C.csv,TotalVetPop,Total Veteran Population,Veteran Population
3570,DS04_C.csv,MalePop,,Veteran Population
3571,DS04_C.csv,MaleVetPop,Total Male Veteran Population,Veteran Population
3572,DS04_C.csv,Male18To34,,Veteran Population
3573,DS04_C.csv,MaleVet18To34,"Male Veteran Population, Age 18-34",Veteran Population
3574,DS04_C.csv,Male35To54,,Veteran Population
3575,DS04_C.csv,MaleVet35To54,"Male Veteran Population, Age 35-54",Veteran Population
3576,DS04_C.csv,Male55To64,,Veteran Population
3577,DS04_C.csv,MaleVet55To64,"Male Veteran Population, Age 55-64",Veteran Population
3578,DS04_C.csv,Male65To74,,Veteran Population
3579,DS04_C.csv,MaleVet65To74,"Male Veteran Population, Age 65-74",Veteran Population
3580,DS04_C.csv,Male75Plus,,Veteran Population
3581,DS04_C.csv,MaleVet75Plus,"Male Veteran Population, Age 75+",Veteran Population
3582,DS04_C.csv,FemalePop,,Veteran Population
3583,DS04_C.csv,FemaleVetPop,,Veteran Population
3584,DS04_C.csv,Female18To34,,Veteran Population
3585,DS04_C.csv,FemaleVet18To34,"Female Veteran Population, Age 18-34",Veteran Population
3586,DS04_C.csv,Female35To54,,Veteran Population
3587,DS04_C.csv,FemaleVet35To54,"Female Veteran Population, Age 35-54",Veteran Population
3588,DS04_C.csv,Female55To64,,Veteran Population
3589,DS04_C.csv,FemaleVet55To64,"Female Veteran Population, Age 55-64",Veteran Population
3590,DS04_C.csv,Female65To74,,Veteran Population
3591,DS04_C.csv,FemaleVet65To74,"Female Veteran Population, Age 65-74",Veteran Population
3592,DS04_C.csv,Female75Plus,,Veteran Population
3593,DS04_C.csv,FemaleVet75Plus,"Female Veteran Population, Age 75+",Veteran Population
3594,DS04_C.csv,VetPercent,% Veteran Population,Veteran Population
3595,DS04_S.csv,YEAR,,Veteran Population
3596,DS04_S.csv,STATEFP,2-digit State code,Veteran Population
3597,DS04_S.csv,TotalPop,,Veteran Population
3598,DS04_S.csv,TotalVetPop,Total Veteran Population,Veteran Population
3599,DS04_S.csv,MalePop,,Veteran Population
3600,DS04_S.csv,MaleVetPop,Total Male Veteran Population,Veteran Population
3601,DS04_S.csv,Male18To34,,Veteran Population
3602,DS04_S.csv,MaleVet18To34,"Male Veteran Population, Age 18-34",Veteran Population
3603,DS04_S.csv,Male35To54,,Veteran Population
3604,DS04_S.csv,MaleVet35To54,"Male Veteran Population, Age 35-54",Veteran Population
3605,DS04_S.csv,Male55To64,,Veteran Population
3606,DS04_S.csv,MaleVet55To64,"Male Veteran Population, Age 55-64",Veteran Population
3607,DS04_S.csv,Male65To74,,Veteran Population
3608,DS04_S.csv,MaleVet65To74,"Male Veteran Population, Age 65-74",Veteran Population
3609,DS04_S.csv,Male75Plus,,Veteran Population
3610,DS04_S.csv,MaleVet75Plus,"Male Veteran Population, Age 75+",Veteran Population
3611,DS04_S.csv,FemalePop,,Veteran Population
3612,DS04_S.csv,FemaleVetPop,,Veteran Population
3613,DS04_S.csv,Female18To34,,Veteran Population
3614,DS04_S.csv,FemaleVet18To34,"Female Veteran Population, Age 18-34",Veteran Population
3615,DS04_S.csv,Female35To54,,Veteran Population
3616,DS04_S.csv,FemaleVet35To54,"Female Veteran Population, Age 35-54",Veteran Population
3617,DS04_S.csv,Female55To64,,Veteran Population
3618,DS04_S.csv,FemaleVet55To64,"Female Veteran Population, Age 55-64",Veteran Population
3619,DS04_S.csv,Female65To74,,Veteran Population
3620,DS04_S.csv,FemaleVet65To74,"Female Veteran Population, Age 65-74",Veteran Population
3621,DS04_S.csv,Female75Plus,,Veteran Population
3622,DS04_S.csv,FemaleVet75Plus,"Female Veteran Population, Age 75+",Veteran Population
3623,DS04_S.csv,VetPercent,% Veteran Population,Veteran Population
3624,DS04_T.csv,GEOID,Unique 11-digit ID for Census Tracts (state + county + tract),Veteran Population
3625,DS04_T.csv,YEAR,,Veteran Population
3626,DS04_T.csv,TRACTCE,6-digit Census Tract designation,Veteran Population
3627,DS04_T.csv,TotalPop,,Veteran Population
3628,DS04_T.csv,TotalVetPop,Total Veteran Population,Veteran Population
3629,DS04_T.csv,MalePop,,Veteran Population
3630,DS04_T.csv,MaleVetPop,Total Male Veteran Population,Veteran Population
3631,DS04_T.csv,Male18To34,,Veteran Population
3632,DS04_T.csv,MaleVet18To34,"Male Veteran Population, Age 18-34",Veteran Population
3633,DS04_T.csv,Male35To54,,Veteran Population
3634,DS04_T.csv,MaleVet35To54,"Male Veteran Population, Age 35-54",Veteran Population
3635,DS04_T.csv,Male55To64,,Veteran Population
3636,DS04_T.csv,MaleVet55To64,"Male Veteran Population, Age 55-64",Veteran Population
3637,DS04_T.csv,Male65To74,,Veteran Population
3638,DS04_T.csv,MaleVet65To74,"Male Veteran Population, Age 65-74",Veteran Population
3639,DS04_T.csv,Male75Plus,,Veteran Population
3640,DS04_T.csv,MaleVet75Plus,"Male Veteran Population, Age 75+",Veteran Population
3641,DS04_T.csv,FemalePop,,Veteran Population
3642,DS04_T.csv,FemaleVetPop,,Veteran Population
3643,DS04_T.csv,Female18To34,,Veteran Population
3644,DS04_T.csv,FemaleVet18To34,"Female Veteran Population, Age 18-34",Veteran Population
3645,DS04_T.csv,Female35To54,,Veteran Population
3646,DS04_T.csv,FemaleVet35To54,"Female Veteran Population, Age 35-54",Veteran Population
3647,DS04_T.csv,Female55To64,,Veteran Population
3648,DS04_T.csv,FemaleVet55To64,"Female Veteran Population, Age 55-64",Veteran Population
3649,DS04_T.csv,Female65To74,,Veteran Population
3650,DS04_T.csv,FemaleVet65To74,"Female Veteran Population, Age 65-74",Veteran Population
3651,DS04_T.csv,Female75Plus,,Veteran Population
3652,DS04_T.csv,FemaleVet75Plus,"Female Veteran Population, Age 75+",Veteran Population
3653,DS04_T.csv,PctVet,,Veteran Population
3654,DS04_Z.csv,YEAR,,Veteran Population
3655,DS04_Z.csv,ZCTA,5-digit ZIP Code Tract Area (ZCTA),Veteran Population
3656,DS04_Z.csv,TotalPop,,Veteran Population
3657,DS04_Z.csv,TotalVetPop,Total Veteran Population,Veteran Population
3658,DS04_Z.csv,MalePop,,Veteran Population
3659,DS04_Z.csv,MaleVetPop,Total Male Veteran Population,Veteran Population
3660,DS04_Z.csv,Male18To34,,Veteran Population
