,file,nProperty,variable,variable_construct
1511,COVID02_S.csv,CmAd200520,,Adjusted Case Count per 100K
1512,COVID02_S.csv,CmAd200521,,Adjusted Case Count per 100K
1513,COVID02_S.csv,CmAd200522,,Adjusted Case Count per 100K
1514,COVID02_S.csv,CmAd200523,,Adjusted Case Count per 100K
1515,COVID02_S.csv,CmAd200524,,Adjusted Case Count per 100K
1516,COVID02_S.csv,CmAd200525,,Adjusted Case Count per 100K
1517,COVID02_S.csv,CmAd200526,,Adjusted Case Count per 100K
1518,COVID02_S.csv,CmAd200527,,Adjusted Case Count per 100K
1519,COVID02_S.csv,CmAd200528,,Adjusted Case Count per 100K
1520,COVID02_S.csv,CmAd200529,,Adjusted Case Count per 100K
1521,COVID02_S.csv,CmAd200530,,Adjusted Case Count per 100K
1522,COVID02_S.csv,CmAd200531,,Adjusted Case Count per 100K
1523,COVID02_S.csv,CmAd200601,,Adjusted Case Count per 100K
1524,COVID02_S.csv,CmAd200602,,Adjusted Case Count per 100K
1525,COVID02_S.csv,CmAd200603,,Adjusted Case Count per 100K
1526,COVID02_S.csv,CmAd200604,,Adjusted Case Count per 100K
1527,COVID02_S.csv,CmAd200605,,Adjusted Case Count per 100K
1528,COVID02_S.csv,CmAd200606,,Adjusted Case Count per 100K
1529,COVID02_S.csv,CmAd200607,,Adjusted Case Count per 100K
1530,COVID02_S.csv,CmAd200608,,Adjusted Case Count per 100K
1531,COVID02_S.csv,CmAd200609,,Adjusted Case Count per 100K
1532,COVID02_S.csv,CmAd200610,,Adjusted Case Count per 100K
1533,COVID02_S.csv,CmAd200611,,Adjusted Case Count per 100K
1534,COVID02_S.csv,CmAd200612,,Adjusted Case Count per 100K
1535,COVID02_S.csv,CmAd200613,,Adjusted Case Count per 100K
1536,COVID02_S.csv,CmAd200614,,Adjusted Case Count per 100K
1537,COVID02_S.csv,CmAd200615,,Adjusted Case Count per 100K
1538,COVID02_S.csv,CmAd200616,,Adjusted Case Count per 100K
1539,COVID02_S.csv,CmAd200617,,Adjusted Case Count per 100K
1540,COVID02_S.csv,CmAd200618,,Adjusted Case Count per 100K
1541,COVID02_S.csv,CmAd200619,,Adjusted Case Count per 100K
1542,COVID02_S.csv,CmAd200620,,Adjusted Case Count per 100K
1543,COVID02_S.csv,CmAd200621,,Adjusted Case Count per 100K
1544,COVID02_S.csv,CmAd200622,,Adjusted Case Count per 100K
1545,COVID02_S.csv,CmAd200623,,Adjusted Case Count per 100K
1546,COVID02_S.csv,CmAd200624,,Adjusted Case Count per 100K
1547,COVID02_S.csv,CmAd200625,,Adjusted Case Count per 100K
1548,COVID02_S.csv,CmAd200626,,Adjusted Case Count per 100K
1549,COVID02_S.csv,CmAd200627,,Adjusted Case Count per 100K
1550,COVID02_S.csv,CmAd200628,,Adjusted Case Count per 100K
1551,COVID02_S.csv,CmAd200629,,Adjusted Case Count per 100K
1552,COVID02_S.csv,CmAd200630,,Adjusted Case Count per 100K
1553,COVID02_S.csv,CmAd200701,,Adjusted Case Count per 100K
1554,COVID02_S.csv,CmAd200702,,Adjusted Case Count per 100K
1555,COVID02_S.csv,CmAd200703,,Adjusted Case Count per 100K
1556,COVID02_S.csv,CmAd200704,,Adjusted Case Count per 100K
1557,COVID02_S.csv,CmAd200705,,Adjusted Case Count per 100K
1558,COVID02_S.csv,CmAd200706,,Adjusted Case Count per 100K
1559,COVID02_S.csv,CmAd200707,,Adjusted Case Count per 100K
1560,COVID02_S.csv,CmAd200708,,Adjusted Case Count per 100K
1561,COVID02_S.csv,CmAd200709,,Adjusted Case Count per 100K
1562,COVID02_S.csv,CmAd200710,,Adjusted Case Count per 100K
1563,COVID02_S.csv,CmAd200711,,Adjusted Case Count per 100K
1564,COVID02_S.csv,CmAd200712,,Adjusted Case Count per 100K
1565,COVID02_S.csv,CmAd200713,,Adjusted Case Count per 100K
1566,COVID02_S.csv,CmAd200714,,Adjusted Case Count per 100K
1567,COVID02_S.csv,CmAd200715,,Adjusted Case Count per 100K
1568,COVID02_S.csv,CmAd200716,,Adjusted Case Count per 100K
1569,COVID02_S.csv,CmAd200717,,Adjusted Case Count per 100K
1570,COVID02_S.csv,CmAd200718,,Adjusted Case Count per 100K
1571,COVID02_S.csv,CmAd200719,,Adjusted Case Count per 100K
1572,COVID02_S.csv,CmAd200720,,Adjusted Case Count per 100K
1573,COVID02_S.csv,CmAd200721,,Adjusted Case Count per 100K
1574,COVID02_S.csv,CmAd200722,,Adjusted Case Count per 100K
1575,COVID02_S.csv,CmAd200723,,Adjusted Case Count per 100K
1576,COVID02_S.csv,CmAd200724,,Adjusted Case Count per 100K
1577,COVID02_S.csv,CmAd200725,,Adjusted Case Count per 100K
1578,COVID02_S.csv,CmAd200726,,Adjusted Case Count per 100K
1579,COVID02_S.csv,CmAd200727,,Adjusted Case Count per 100K
1580,COVID02_S.csv,CmAd200728,,Adjusted Case Count per 100K
1581,COVID02_S.csv,CmAd200729,,Adjusted Case Count per 100K
1582,COVID02_S.csv,CmAd200730,,Adjusted Case Count per 100K
1583,COVID02_S.csv,CmAd200731,,Adjusted Case Count per 100K
1584,COVID02_S.csv,CmAd200801,,Adjusted Case Count per 100K
1585,COVID02_S.csv,CmAd200802,,Adjusted Case Count per 100K
1586,COVID02_S.csv,CmAd200803,,Adjusted Case Count per 100K
1587,COVID02_S.csv,CmAd200804,,Adjusted Case Count per 100K
1588,COVID02_S.csv,CmAd200805,,Adjusted Case Count per 100K
1589,COVID02_S.csv,CmAd200806,,Adjusted Case Count per 100K
1590,COVID02_S.csv,CmAd200807,,Adjusted Case Count per 100K
1591,COVID02_S.csv,CmAd200808,,Adjusted Case Count per 100K
1592,COVID02_S.csv,CmAd200809,,Adjusted Case Count per 100K
1593,COVID02_S.csv,CmAd200810,,Adjusted Case Count per 100K
1594,COVID02_S.csv,CmAd200811,,Adjusted Case Count per 100K
1595,COVID02_S.csv,CmAd200812,,Adjusted Case Count per 100K
1596,COVID02_S.csv,CmAd200813,,Adjusted Case Count per 100K
1597,COVID02_S.csv,CmAd200814,,Adjusted Case Count per 100K
1598,COVID02_S.csv,CmAd200815,,Adjusted Case Count per 100K
1599,COVID02_S.csv,CmAd200816,,Adjusted Case Count per 100K
1600,COVID02_S.csv,CmAd200817,,Adjusted Case Count per 100K
1601,COVID02_S.csv,CmAd200818,,Adjusted Case Count per 100K
1602,COVID02_S.csv,CmAd200819,,Adjusted Case Count per 100K
1603,COVID02_S.csv,CmAd200820,,Adjusted Case Count per 100K
1604,COVID02_S.csv,CmAd200821,,Adjusted Case Count per 100K
1605,COVID02_S.csv,CmAd200822,,Adjusted Case Count per 100K
1606,COVID02_S.csv,CmAd200823,,Adjusted Case Count per 100K
1607,COVID02_S.csv,CmAd200824,,Adjusted Case Count per 100K
1608,COVID02_S.csv,CmAd200825,,Adjusted Case Count per 100K
1609,COVID02_S.csv,CmAd200826,,Adjusted Case Count per 100K
1610,COVID02_S.csv,CmAd200827,,Adjusted Case Count per 100K
1611,COVID02_S.csv,CmAd200828,,Adjusted Case Count per 100K
1612,COVID02_S.csv,CmAd200829,,Adjusted Case Count per 100K
1613,COVID02_S.csv,CmAd200830,,Adjusted Case Count per 100K
1614,COVID02_S.csv,CmAd200831,,Adjusted Case Count per 100K
1615,COVID02_S.csv,CmAd200901,,Adjusted Case Count per 100K
1616,COVID02_S.csv,CmAd200902,,Adjusted Case Count per 100K
1617,COVID02_S.csv,CmAd200903,,Adjusted Case Count per 100K
1618,COVID02_S.csv,CmAd200904,,Adjusted Case Count per 100K
1619,COVID02_S.csv,CmAd200905,,Adjusted Case Count per 100K
1620,COVID02_S.csv,CmAd200906,,Adjusted Case Count per 100K
1621,COVID02_S.csv,CmAd200907,,Adjusted Case Count per 100K
1622,COVID02_S.csv,CmAd200908,,Adjusted Case Count per 100K
1623,COVID02_S.csv,CmAd200909,,Adjusted Case Count per 100K
1624,COVID02_S.csv,CmAd200910,,Adjusted Case Count per 100K
1625,COVID02_S.csv,CmAd200911,,Adjusted Case Count per 100K
1626,COVID02_S.csv,CmAd200912,,Adjusted Case Count per 100K
1627,COVID02_S.csv,CmAd200913,,Adjusted Case Count per 100K
1628,COVID02_S.csv,CmAd200914,,Adjusted Case Count per 100K
1629,COVID02_S.csv,CmAd200915,,Adjusted Case Count per 100K
1630,COVID02_S.csv,CmAd200916,,Adjusted Case Count per 100K
1631,COVID02_S.csv,CmAd200917,,Adjusted Case Count per 100K
1632,COVID02_S.csv,CmAd200918,,Adjusted Case Count per 100K
1633,COVID02_S.csv,CmAd200919,,Adjusted Case Count per 100K
1634,COVID02_S.csv,CmAd200920,,Adjusted Case Count per 100K
1635,COVID02_S.csv,CmAd200921,,Adjusted Case Count per 100K
1636,COVID02_S.csv,CmAd200922,,Adjusted Case Count per 100K
1637,COVID02_S.csv,CmAd200923,,Adjusted Case Count per 100K
1638,COVID02_S.csv,CmAd200924,,Adjusted Case Count per 100K
1639,COVID02_S.csv,CmAd200925,,Adjusted Case Count per 100K
1640,COVID02_S.csv,CmAd200926,,Adjusted Case Count per 100K
1641,COVID02_S.csv,CmAd200927,,Adjusted Case Count per 100K
1642,COVID02_S.csv,CmAd200928,,Adjusted Case Count per 100K
1643,COVID02_S.csv,CmAd200929,,Adjusted Case Count per 100K
1644,COVID02_S.csv,CmAd200930,,Adjusted Case Count per 100K
1645,COVID02_S.csv,CmAd201001,,Adjusted Case Count per 100K
1646,COVID02_S.csv,CmAd201002,,Adjusted Case Count per 100K
1647,COVID02_S.csv,CmAd201003,,Adjusted Case Count per 100K
1648,COVID02_S.csv,CmAd201004,,Adjusted Case Count per 100K
1649,COVID02_S.csv,CmAd201005,,Adjusted Case Count per 100K
1650,COVID02_S.csv,CmAd201006,,Adjusted Case Count per 100K
1651,COVID02_S.csv,CmAd201007,,Adjusted Case Count per 100K
1652,COVID02_S.csv,CmAd201008,,Adjusted Case Count per 100K
1653,COVID02_S.csv,CmAd201009,,Adjusted Case Count per 100K
1654,COVID02_S.csv,CmAd201010,,Adjusted Case Count per 100K
1655,COVID02_S.csv,CmAd201011,,Adjusted Case Count per 100K
1656,COVID02_S.csv,CmAd201012,,Adjusted Case Count per 100K
1657,COVID02_S.csv,CmAd201013,,Adjusted Case Count per 100K
1658,COVID02_S.csv,CmAd201014,,Adjusted Case Count per 100K
1659,COVID02_S.csv,CmAd201015,,Adjusted Case Count per 100K
1660,COVID02_S.csv,CmAd201016,,Adjusted Case Count per 100K
1661,COVID02_S.csv,CmAd201017,,Adjusted Case Count per 100K
1662,COVID02_S.csv,CmAd201018,,Adjusted Case Count per 100K
1663,COVID02_S.csv,CmAd201019,,Adjusted Case Count per 100K
1664,COVID02_S.csv,CmAd201020,,Adjusted Case Count per 100K
1665,COVID02_S.csv,CmAd201021,,Adjusted Case Count per 100K
1666,COVID02_S.csv,CmAd201022,,Adjusted Case Count per 100K
1667,COVID02_S.csv,CmAd201023,,Adjusted Case Count per 100K
1668,COVID02_S.csv,CmAd201024,,Adjusted Case Count per 100K
1669,COVID02_S.csv,CmAd201025,,Adjusted Case Count per 100K
1670,COVID02_S.csv,CmAd201026,,Adjusted Case Count per 100K
1671,COVID02_S.csv,CmAd201027,,Adjusted Case Count per 100K
1672,COVID02_S.csv,CmAd201028,,Adjusted Case Count per 100K
1673,COVID02_S.csv,CmAd201029,,Adjusted Case Count per 100K
1674,COVID02_S.csv,CmAd201030,,Adjusted Case Count per 100K
1675,COVID02_S.csv,CmAd201031,,Adjusted Case Count per 100K
1676,COVID02_S.csv,CmAd201101,,Adjusted Case Count per 100K
1677,COVID02_S.csv,CmAd201102,,Adjusted Case Count per 100K
1678,COVID02_S.csv,CmAd201103,,Adjusted Case Count per 100K
1679,COVID02_S.csv,CmAd201104,,Adjusted Case Count per 100K
1680,COVID02_S.csv,CmAd201105,,Adjusted Case Count per 100K
1681,COVID02_S.csv,CmAd201106,,Adjusted Case Count per 100K
1682,COVID02_S.csv,CmAd201107,,Adjusted Case Count per 100K
1683,COVID02_S.csv,CmAd201108,,Adjusted Case Count per 100K
1684,COVID02_S.csv,CmAd201109,,Adjusted Case Count per 100K
1685,COVID02_S.csv,CmAd201110,,Adjusted Case Count per 100K
1686,COVID02_S.csv,CmAd201111,,Adjusted Case Count per 100K
1687,COVID02_S.csv,CmAd201112,,Adjusted Case Count per 100K
1688,COVID02_S.csv,CmAd201113,,Adjusted Case Count per 100K
1689,COVID02_S.csv,CmAd201114,,Adjusted Case Count per 100K
1690,COVID02_S.csv,CmAd201115,,Adjusted Case Count per 100K
1691,COVID02_S.csv,CmAd201116,,Adjusted Case Count per 100K
1692,COVID02_S.csv,CmAd201117,,Adjusted Case Count per 100K
1693,COVID02_S.csv,CmAd201118,,Adjusted Case Count per 100K
1694,COVID02_S.csv,CmAd201119,,Adjusted Case Count per 100K
1695,COVID02_S.csv,CmAd201120,,Adjusted Case Count per 100K
1696,COVID02_S.csv,CmAd201121,,Adjusted Case Count per 100K
1697,COVID02_S.csv,CmAd201122,,Adjusted Case Count per 100K
1698,COVID02_S.csv,CmAd201123,,Adjusted Case Count per 100K
1699,COVID02_S.csv,CmAd201124,,Adjusted Case Count per 100K
1700,COVID02_S.csv,CmAd201125,,Adjusted Case Count per 100K
1701,COVID02_S.csv,CmAd201126,,Adjusted Case Count per 100K
1702,COVID02_S.csv,CmAd201127,,Adjusted Case Count per 100K
1703,COVID02_S.csv,CmAd201128,,Adjusted Case Count per 100K
1704,COVID02_S.csv,CmAd201129,,Adjusted Case Count per 100K
1705,COVID02_S.csv,CmAd201130,,Adjusted Case Count per 100K
1706,COVID02_S.csv,CmAd201201,,Adjusted Case Count per 100K
1707,COVID02_S.csv,CmAd201202,,Adjusted Case Count per 100K
1708,COVID02_S.csv,CmAd201203,,Adjusted Case Count per 100K
1709,COVID02_S.csv,CmAd201204,,Adjusted Case Count per 100K
1710,COVID02_S.csv,CmAd201205,,Adjusted Case Count per 100K
1711,COVID02_S.csv,CmAd201206,,Adjusted Case Count per 100K
1712,COVID02_S.csv,CmAd201207,,Adjusted Case Count per 100K
1713,COVID02_S.csv,CmAd201208,,Adjusted Case Count per 100K
1714,COVID02_S.csv,CmAd201209,,Adjusted Case Count per 100K
1715,COVID02_S.csv,CmAd201210,,Adjusted Case Count per 100K
1716,COVID02_S.csv,CmAd201211,,Adjusted Case Count per 100K
1717,COVID02_S.csv,CmAd201212,,Adjusted Case Count per 100K
1718,COVID02_S.csv,CmAd201213,,Adjusted Case Count per 100K
1719,COVID02_S.csv,CmAd201214,,Adjusted Case Count per 100K
1720,COVID02_S.csv,CmAd201215,,Adjusted Case Count per 100K
1721,COVID02_S.csv,CmAd201216,,Adjusted Case Count per 100K
1722,COVID02_S.csv,CmAd201217,,Adjusted Case Count per 100K
1723,COVID02_S.csv,CmAd201218,,Adjusted Case Count per 100K
1724,COVID02_S.csv,CmAd201219,,Adjusted Case Count per 100K
1725,COVID02_S.csv,CmAd201220,,Adjusted Case Count per 100K
1726,COVID02_S.csv,CmAd201221,,Adjusted Case Count per 100K
1727,COVID02_S.csv,CmAd201222,,Adjusted Case Count per 100K
1728,COVID02_S.csv,CmAd201223,,Adjusted Case Count per 100K
1729,COVID02_S.csv,CmAd201224,,Adjusted Case Count per 100K
1730,COVID02_S.csv,CmAd201225,,Adjusted Case Count per 100K
1731,COVID02_S.csv,CmAd201226,,Adjusted Case Count per 100K
1732,COVID02_S.csv,CmAd201227,,Adjusted Case Count per 100K
1733,COVID02_S.csv,CmAd201228,,Adjusted Case Count per 100K
1734,COVID02_S.csv,CmAd201229,,Adjusted Case Count per 100K
1735,COVID02_S.csv,CmAd201230,,Adjusted Case Count per 100K
1736,COVID02_S.csv,CmAd201231,,Adjusted Case Count per 100K
1737,COVID02_S.csv,CmAd210101,,Adjusted Case Count per 100K
1738,COVID02_S.csv,CmAd210102,,Adjusted Case Count per 100K
1739,COVID02_S.csv,CmAd210103,,Adjusted Case Count per 100K
1740,COVID02_S.csv,CmAd210104,,Adjusted Case Count per 100K
1741,COVID02_S.csv,CmAd210105,,Adjusted Case Count per 100K
1742,COVID02_S.csv,CmAd210106,,Adjusted Case Count per 100K
1743,COVID02_S.csv,CmAd210107,,Adjusted Case Count per 100K
1744,COVID02_S.csv,CmAd210108,,Adjusted Case Count per 100K
1745,COVID02_S.csv,CmAd210109,,Adjusted Case Count per 100K
1746,COVID02_S.csv,CmAd210110,,Adjusted Case Count per 100K
1747,COVID02_S.csv,CmAd210111,,Adjusted Case Count per 100K
1748,COVID02_S.csv,CmAd210112,,Adjusted Case Count per 100K
1749,COVID02_S.csv,CmAd210113,,Adjusted Case Count per 100K
1750,COVID02_S.csv,CmAd210114,,Adjusted Case Count per 100K
1751,COVID02_S.csv,CmAd210115,,Adjusted Case Count per 100K
1752,COVID02_S.csv,CmAd210116,,Adjusted Case Count per 100K
1753,COVID02_S.csv,CmAd210117,,Adjusted Case Count per 100K
1754,COVID02_S.csv,CmAd210118,,Adjusted Case Count per 100K
1755,COVID02_S.csv,CmAd210119,,Adjusted Case Count per 100K
1756,COVID02_S.csv,CmAd210120,,Adjusted Case Count per 100K
1757,COVID02_S.csv,CmAd210121,,Adjusted Case Count per 100K
1758,COVID02_S.csv,CmAd210122,,Adjusted Case Count per 100K
1759,COVID02_S.csv,CmAd210123,,Adjusted Case Count per 100K
1760,COVID02_S.csv,CmAd210124,,Adjusted Case Count per 100K
1761,COVID02_S.csv,CmAd210125,,Adjusted Case Count per 100K
1762,COVID02_S.csv,CmAd210126,,Adjusted Case Count per 100K
1763,COVID02_S.csv,CmAd210127,,Adjusted Case Count per 100K
1764,COVID02_S.csv,CmAd210128,,Adjusted Case Count per 100K
1765,COVID02_S.csv,CmAd210129,,Adjusted Case Count per 100K
1766,COVID02_S.csv,CmAd210130,,Adjusted Case Count per 100K
1767,COVID02_S.csv,CmAd210131,,Adjusted Case Count per 100K
1768,COVID02_S.csv,CmAd210201,,Adjusted Case Count per 100K
1769,COVID02_S.csv,CmAd210202,,Adjusted Case Count per 100K
1770,COVID02_S.csv,CmAd210203,,Adjusted Case Count per 100K
1771,COVID02_S.csv,CmAd210204,,Adjusted Case Count per 100K
1772,COVID02_S.csv,CmAd210205,,Adjusted Case Count per 100K
1773,COVID02_S.csv,CmAd210206,,Adjusted Case Count per 100K
1774,COVID02_S.csv,CmAd210207,,Adjusted Case Count per 100K
1775,COVID02_S.csv,CmAd210208,,Adjusted Case Count per 100K
1776,COVID02_S.csv,CmAd210209,,Adjusted Case Count per 100K
1777,COVID02_S.csv,CmAd210210,,Adjusted Case Count per 100K
1778,COVID02_S.csv,CmAd210211,,Adjusted Case Count per 100K
1779,COVID02_S.csv,CmAd210212,,Adjusted Case Count per 100K
1780,COVID02_S.csv,CmAd210213,,Adjusted Case Count per 100K
1781,COVID02_S.csv,CmAd210214,,Adjusted Case Count per 100K
1782,COVID02_S.csv,CmAd210215,,Adjusted Case Count per 100K
1783,COVID02_S.csv,CmAd210216,,Adjusted Case Count per 100K
1784,COVID02_S.csv,CmAd210217,,Adjusted Case Count per 100K
1785,COVID02_S.csv,CmAd210218,,Adjusted Case Count per 100K
1786,COVID02_S.csv,CmAd210219,,Adjusted Case Count per 100K
1787,COVID02_S.csv,CmAd210220,,Adjusted Case Count per 100K
1788,COVID02_S.csv,CmAd210221,,Adjusted Case Count per 100K
1789,COVID02_S.csv,CmAd210222,,Adjusted Case Count per 100K
1790,COVID02_S.csv,CmAd210223,,Adjusted Case Count per 100K
1791,COVID02_S.csv,CmAd210224,,Adjusted Case Count per 100K
1792,COVID02_S.csv,CmAd210225,,Adjusted Case Count per 100K
1793,COVID02_S.csv,CmAd210226,,Adjusted Case Count per 100K
1794,COVID02_S.csv,CmAd210227,,Adjusted Case Count per 100K
1795,COVID02_S.csv,CmAd210228,,Adjusted Case Count per 100K
1796,COVID02_S.csv,CmAd210301,,Adjusted Case Count per 100K
1797,COVID02_S.csv,CmAd210302,,Adjusted Case Count per 100K
1798,COVID02_S.csv,CmAd210303,,Adjusted Case Count per 100K
1799,COVID03_C.csv,COUNTYFP,,7-day Average Case Count
1800,COVID03_C.csv,Wk200121,,7-day Average Case Count
1801,COVID03_C.csv,Wk200122,,7-day Average Case Count
1802,COVID03_C.csv,Wk200123,,7-day Average Case Count
1803,COVID03_C.csv,Wk200124,,7-day Average Case Count
1804,COVID03_C.csv,Wk200125,,7-day Average Case Count
1805,COVID03_C.csv,Wk200126,,7-day Average Case Count
1806,COVID03_C.csv,Wk200127,,7-day Average Case Count
1807,COVID03_C.csv,Wk200128,,7-day Average Case Count
1808,COVID03_C.csv,Wk200129,,7-day Average Case Count
1809,COVID03_C.csv,Wk200130,,7-day Average Case Count
1810,COVID03_C.csv,Wk200131,,7-day Average Case Count
1811,COVID03_C.csv,Wk200201,,7-day Average Case Count
1812,COVID03_C.csv,Wk200202,,7-day Average Case Count
1813,COVID03_C.csv,Wk200203,,7-day Average Case Count
1814,COVID03_C.csv,Wk200204,,7-day Average Case Count
1815,COVID03_C.csv,Wk200205,,7-day Average Case Count
1816,COVID03_C.csv,Wk200206,,7-day Average Case Count
1817,COVID03_C.csv,Wk200207,,7-day Average Case Count
1818,COVID03_C.csv,Wk200208,,7-day Average Case Count
1819,COVID03_C.csv,Wk200209,,7-day Average Case Count
1820,COVID03_C.csv,Wk200210,,7-day Average Case Count
1821,COVID03_C.csv,Wk200211,,7-day Average Case Count
1822,COVID03_C.csv,Wk200212,,7-day Average Case Count
1823,COVID03_C.csv,Wk200213,,7-day Average Case Count
1824,COVID03_C.csv,Wk200214,,7-day Average Case Count
1825,COVID03_C.csv,Wk200215,,7-day Average Case Count
1826,COVID03_C.csv,Wk200216,,7-day Average Case Count
1827,COVID03_C.csv,Wk200217,,7-day Average Case Count
1828,COVID03_C.csv,Wk200218,,7-day Average Case Count
1829,COVID03_C.csv,Wk200219,,7-day Average Case Count
1830,COVID03_C.csv,Wk200220,,7-day Average Case Count
1831,COVID03_C.csv,Wk200221,,7-day Average Case Count
1832,COVID03_C.csv,Wk200222,,7-day Average Case Count
1833,COVID03_C.csv,Wk200223,,7-day Average Case Count
1834,COVID03_C.csv,Wk200224,,7-day Average Case Count
1835,COVID03_C.csv,Wk200225,,7-day Average Case Count
1836,COVID03_C.csv,Wk200226,,7-day Average Case Count
1837,COVID03_C.csv,Wk200227,,7-day Average Case Count
1838,COVID03_C.csv,Wk200228,,7-day Average Case Count
1839,COVID03_C.csv,Wk200229,,7-day Average Case Count
1840,COVID03_C.csv,Wk200301,,7-day Average Case Count
1841,COVID03_C.csv,Wk200302,,7-day Average Case Count
1842,COVID03_C.csv,Wk200303,,7-day Average Case Count
1843,COVID03_C.csv,Wk200304,,7-day Average Case Count
1844,COVID03_C.csv,Wk200305,,7-day Average Case Count
1845,COVID03_C.csv,Wk200306,,7-day Average Case Count
1846,COVID03_C.csv,Wk200307,,7-day Average Case Count
1847,COVID03_C.csv,Wk200308,,7-day Average Case Count
1848,COVID03_C.csv,Wk200309,,7-day Average Case Count
1849,COVID03_C.csv,Wk200310,,7-day Average Case Count
1850,COVID03_C.csv,Wk200311,,7-day Average Case Count
1851,COVID03_C.csv,Wk200312,,7-day Average Case Count
1852,COVID03_C.csv,Wk200313,,7-day Average Case Count
1853,COVID03_C.csv,Wk200314,,7-day Average Case Count
1854,COVID03_C.csv,Wk200315,,7-day Average Case Count
1855,COVID03_C.csv,Wk200316,,7-day Average Case Count
1856,COVID03_C.csv,Wk200317,,7-day Average Case Count
1857,COVID03_C.csv,Wk200318,,7-day Average Case Count
1858,COVID03_C.csv,Wk200319,,7-day Average Case Count
1859,COVID03_C.csv,Wk200320,,7-day Average Case Count
1860,COVID03_C.csv,Wk200321,,7-day Average Case Count
1861,COVID03_C.csv,Wk200322,,7-day Average Case Count
1862,COVID03_C.csv,Wk200323,,7-day Average Case Count
1863,COVID03_C.csv,Wk200324,,7-day Average Case Count
1864,COVID03_C.csv,Wk200325,,7-day Average Case Count
1865,COVID03_C.csv,Wk200326,,7-day Average Case Count
1866,COVID03_C.csv,Wk200327,,7-day Average Case Count
1867,COVID03_C.csv,Wk200328,,7-day Average Case Count
1868,COVID03_C.csv,Wk200329,,7-day Average Case Count
1869,COVID03_C.csv,Wk200330,,7-day Average Case Count
