file,variable_name,variable_description,variable_construct,,theme
COVID02_S.csv,CmAd200407,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200408,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200409,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200410,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200411,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200412,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200413,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200414,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200415,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200416,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200417,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200418,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200419,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200420,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200421,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200422,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200423,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200424,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200425,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200426,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200427,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200428,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200429,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200430,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200501,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200502,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200503,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200504,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200505,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200506,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200507,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200508,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200509,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200510,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200511,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200512,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200513,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200514,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200515,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200516,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200517,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200518,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200519,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200520,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200521,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200522,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200523,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200524,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200525,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200526,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200527,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200528,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200529,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200530,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200531,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200601,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200602,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200603,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200604,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200605,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200606,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200607,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200608,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200609,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200610,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200611,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200612,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200613,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200614,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200615,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200616,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200617,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200618,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200619,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200620,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200621,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200622,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200623,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200624,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200625,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200626,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200627,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200628,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200629,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200630,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200701,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200702,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200703,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200704,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200705,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200706,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200707,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200708,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200709,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200710,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200711,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200712,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200713,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200714,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200715,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200716,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200717,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200718,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200719,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200720,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200721,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200722,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200723,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200724,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200725,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200726,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200727,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200728,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200729,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200730,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200731,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200801,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200802,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200803,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200804,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200805,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200806,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200807,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200808,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200809,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200810,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200811,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200812,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200813,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200814,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200815,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200816,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200817,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200818,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200819,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200820,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200821,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200822,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200823,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200824,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200825,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200826,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200827,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200828,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200829,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200830,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200831,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200901,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200902,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200903,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200904,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200905,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200906,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200907,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200908,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200909,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200910,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200911,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200912,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200913,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200914,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200915,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200916,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200917,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200918,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200919,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200920,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200921,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200922,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200923,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200924,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200925,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200926,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200927,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200928,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200929,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd200930,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201001,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201002,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201003,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201004,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201005,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201006,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201007,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201008,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201009,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201010,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201011,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201012,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201013,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201014,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201015,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201016,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201017,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201018,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201019,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201020,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201021,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201022,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201023,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201024,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201025,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201026,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201027,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201028,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201029,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201030,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201031,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201101,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201102,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201103,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201104,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201105,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201106,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201107,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201108,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201109,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201110,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201111,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201112,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201113,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201114,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201115,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201116,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201117,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201118,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201119,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201120,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201121,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201122,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201123,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201124,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201125,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201126,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201127,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201128,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201129,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201130,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201201,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201202,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201203,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201204,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201205,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201206,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201207,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201208,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201209,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201210,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201211,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201212,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201213,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201214,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201215,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201216,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201217,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201218,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201219,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201220,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201221,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201222,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201223,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201224,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201225,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201226,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201227,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201228,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201229,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201230,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd201231,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210101,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210102,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210103,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210104,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210105,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210106,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210107,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210108,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210109,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210110,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210111,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210112,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210113,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210114,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210115,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210116,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210117,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210118,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210119,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210120,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210121,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210122,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210123,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210124,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210125,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210126,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210127,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210128,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210129,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210130,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210131,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210201,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210202,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210203,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210204,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210205,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210206,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210207,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210208,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210209,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210210,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210211,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210212,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210213,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210214,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210215,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210216,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210217,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210218,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210219,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210220,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210221,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210222,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210223,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210224,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210225,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210226,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210227,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210228,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210301,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210302,,Adjusted Case Count per 100K,,
COVID02_S.csv,CmAd210303,,Adjusted Case Count per 100K,,
COVID03_C.csv,COUNTYFP,,7-day Average Case Count,,
COVID03_C.csv,Wk200121,,7-day Average Case Count,,
COVID03_C.csv,Wk200122,,7-day Average Case Count,,
COVID03_C.csv,Wk200123,,7-day Average Case Count,,
COVID03_C.csv,Wk200124,,7-day Average Case Count,,
COVID03_C.csv,Wk200125,,7-day Average Case Count,,
COVID03_C.csv,Wk200126,,7-day Average Case Count,,
COVID03_C.csv,Wk200127,,7-day Average Case Count,,
COVID03_C.csv,Wk200128,,7-day Average Case Count,,
COVID03_C.csv,Wk200129,,7-day Average Case Count,,
COVID03_C.csv,Wk200130,,7-day Average Case Count,,
COVID03_C.csv,Wk200131,,7-day Average Case Count,,
COVID03_C.csv,Wk200201,,7-day Average Case Count,,
COVID03_C.csv,Wk200202,,7-day Average Case Count,,
COVID03_C.csv,Wk200203,,7-day Average Case Count,,
COVID03_C.csv,Wk200204,,7-day Average Case Count,,
COVID03_C.csv,Wk200205,,7-day Average Case Count,,
COVID03_C.csv,Wk200206,,7-day Average Case Count,,
COVID03_C.csv,Wk200207,,7-day Average Case Count,,
COVID03_C.csv,Wk200208,,7-day Average Case Count,,
COVID03_C.csv,Wk200209,,7-day Average Case Count,,
COVID03_C.csv,Wk200210,,7-day Average Case Count,,
COVID03_C.csv,Wk200211,,7-day Average Case Count,,
COVID03_C.csv,Wk200212,,7-day Average Case Count,,
COVID03_C.csv,Wk200213,,7-day Average Case Count,,
COVID03_C.csv,Wk200214,,7-day Average Case Count,,
COVID03_C.csv,Wk200215,,7-day Average Case Count,,
COVID03_C.csv,Wk200216,,7-day Average Case Count,,
COVID03_C.csv,Wk200217,,7-day Average Case Count,,
COVID03_C.csv,Wk200218,,7-day Average Case Count,,
COVID03_C.csv,Wk200219,,7-day Average Case Count,,
COVID03_C.csv,Wk200220,,7-day Average Case Count,,
COVID03_C.csv,Wk200221,,7-day Average Case Count,,
COVID03_C.csv,Wk200222,,7-day Average Case Count,,
COVID03_C.csv,Wk200223,,7-day Average Case Count,,
COVID03_C.csv,Wk200224,,7-day Average Case Count,,
COVID03_C.csv,Wk200225,,7-day Average Case Count,,
COVID03_C.csv,Wk200226,,7-day Average Case Count,,
COVID03_C.csv,Wk200227,,7-day Average Case Count,,
COVID03_C.csv,Wk200228,,7-day Average Case Count,,
COVID03_C.csv,Wk200229,,7-day Average Case Count,,
COVID03_C.csv,Wk200301,,7-day Average Case Count,,
COVID03_C.csv,Wk200302,,7-day Average Case Count,,
COVID03_C.csv,Wk200303,,7-day Average Case Count,,
COVID03_C.csv,Wk200304,,7-day Average Case Count,,
COVID03_C.csv,Wk200305,,7-day Average Case Count,,
COVID03_C.csv,Wk200306,,7-day Average Case Count,,
COVID03_C.csv,Wk200307,,7-day Average Case Count,,
COVID03_C.csv,Wk200308,,7-day Average Case Count,,
COVID03_C.csv,Wk200309,,7-day Average Case Count,,
COVID03_C.csv,Wk200310,,7-day Average Case Count,,
COVID03_C.csv,Wk200311,,7-day Average Case Count,,
COVID03_C.csv,Wk200312,,7-day Average Case Count,,
COVID03_C.csv,Wk200313,,7-day Average Case Count,,
